Training R^2,Validation R^2
0.0646228060454796,0.0227150145693907
0.0559791380201734,0.0410138856989381
0.0317121907967813,0.227680031233731
0.0499356203553069,0.057710059904971
0.0789446553914276,4.56210476452985e-05
0.0491312882310645,0.0907956851626871
0.0518140617299075,0.0575887752618956
0.0763681706751834,0.00636076908301235
0.0443365756012657,0.102824591137521
0.066464167642944,0.00468022308813861
0.0531521085276099,0.0248010222661967
0.0434353178180313,0.0731249431246494
0.0329454133378613,0.151469659749618
0.0786376749607959,0.00104607231518933
0.0615992681085596,0.0255434427203214
0.075348610744437,0.00349268710193705
0.0291422491263184,0.223949222617777
0.0548702408857139,0.0419205987457257
0.0277297492064509,0.13964444741706
0.0399538335372478,0.137270360420266
0.0303767330111074,0.251528332006289
0.0537044993228438,0.0540806008390738
0.0557785422543332,0.0331333471035919
0.0527628898591348,0.04743772114683
0.0187928012837825,0.266919910677603
0.0273183144234122,0.2490461047647
0.0428083227687059,0.0962334062703354
0.0614977520718068,0.0360911407042732
0.0497208504900825,0.0831488909136654
0.0482232623955732,0.0730277102164025
0.043448493199327,0.0952927798886098
0.0922984467230081,0.000162678878322857
0.0972175197194984,0.00438094718274463
0.0202965892229538,0.232790789876671
0.0816697736078792,0.00381546024246227
0.0512981209045392,0.0648246481138857
0.0778796015056816,0.00091250262110045
0.0616412009244248,0.0329583428397312
0.0756197579807651,0.00387562425243912
0.0279035597865685,0.0753315060350226
0.0763919242589923,0.0102411340902553
0.070622304067455,0.00686810183811513
0.0821496104124853,0.000811617975801312
0.0667362522400957,0.0277696091047655
0.0536719032437643,0.0480822957158894
0.0819338331403277,0.0100931415270873
0.0306865840114763,0.278058376620837
0.0252798465058923,0.172686548329132
0.0317845411631638,0.16782852842926
0.0568992314446673,0.0374348073549228
0.0681342891411403,0.00290662586554257
0.0295087759351488,0.171041659841858
0.0504619083625215,0.0833635617751772
0.0464739012863094,0.0464630646216909
0.0336300836296,0.0904872937559772
0.0654835286868236,0.000821118204849397
0.0534898134072645,0.0515596191670137
0.0303878625563306,0.187413786711742
0.067502925030343,0.00444536410378949
0.0539461609771319,0.0489695356764782
0.0363669804376952,0.122407987358174
0.0629796622886037,0.0127598031362752
0.0716589032728955,0.00959335714223677
0.0267537440366655,0.320107233154697
0.0611310129866711,0.00751077185786159
0.050101460156661,0.0606906177267907
0.070012340970257,0.0106889019353731
0.0652983682717557,0.0121153718048858
0.0547286260725771,0.0509052690643093
0.0741850867699839,0.00114803742642942
0.0732804756398239,0.00733351557475224
0.0524845814998816,0.0608989029093106
0.0488597464436419,0.0840471716427965
0.0225180469302334,0.205732205479036
0.0576518714147905,0.0415958506772033
0.0488456177720239,0.0703954456056511
0.0325337639334782,0.138850596338027
0.0324320727243112,0.111480142689234
0.0740524228809573,0.000392938246066555
0.0386109850602626,0.161478399924212
0.0347089483611023,0.160471038496449
