Training R^2,Validation R^2
0.108336463534001,0.0333613055702571
0.0950037221534838,0.0858862130651355
0.0982449025895952,0.0694306235106979
0.0712097081903891,0.243754277780024
0.089362316138484,0.100141192485407
0.105405744556911,0.0428713126380879
0.086894413415643,0.134276559786382
0.0854382751523895,0.141592883943004
0.0972139345615824,0.0785583820421432
0.100180177826075,0.06442172656305
0.104841115940402,0.0342863479396182
0.0852453733952961,0.120621861243428
0.0650498119922148,0.211308920612594
0.114205574452185,0.0307928750768512
0.0862860065670994,0.115105578650793
0.105211270543431,0.0434503055515442
0.0963319057274118,0.0810020392319415
0.0826588870923739,0.240378557337901
0.105461801009629,0.0516820288352453
0.101175722200794,0.0696346322680443
0.0945060896117379,0.0752201884147272
0.113905667445494,0.012992738085683
0.0880764028420089,0.12272482580875
0.110751151226883,0.0132533054587867
0.0978530721162034,0.0552827326729867
0.0809996075328302,0.0935968492489549
0.09926460678047,0.087728804930475
0.127879576783272,0.00994159173272502
0.0915231074672824,0.0905563005811786
0.084634583983492,0.1361522025118
0.0972542662094494,0.0611595480294025
0.104383098164611,0.0489523102131303
0.0781055777099693,0.145593958597387
0.0715618803998696,0.182144649864419
0.0700714037503289,0.252383620334647
0.112203304978823,0.0246788438508271
0.0599998035439609,0.27293494906135
0.104794415847974,0.034788821938323
0.0719767166535929,0.180997740386655
0.0859506978824159,0.132740081502506
0.0928882039976781,0.0765772321643129
0.060487192415147,0.224331400144252
0.0892794788317574,0.0919638703956446
0.0941334910769887,0.093566801873417
0.0945625884968203,0.0953042028700055
0.0822631313048013,0.13686943201778
0.122378848825181,0.0135566801882334
0.0788420425028826,0.191203631624387
0.0980773588901432,0.0740032610019369
0.0992860257620472,0.0602894934038861
0.0925845091123523,0.096356156241703
0.122296398533832,0.00162576437038929
0.100204721512395,0.0760091107018736
0.0982408912435,0.0500854651360825
0.0969793624332258,0.0451536117523034
0.0841870194643788,0.140291057517608
0.114412796452929,0.0469836967337069
0.106018480007547,0.0555717498941865
0.0653376701623983,0.264146405227816
0.119802021778341,0.00634668398315554
0.120714618799431,0.00886002162170089
0.0838153301874872,0.154056428693719
0.0868110681128897,0.170497943005149
0.100327809618958,0.0651536655699736
0.0835556829893549,0.138346890083088
0.104081887230394,0.0324895679421453
0.109335911772468,0.041880814237924
0.0860073447639978,0.158143283404095
0.0550054441993057,0.189807823821332
0.108208856879066,0.0500556420391048
0.102163594694297,0.0254903373110401
0.0819601958807685,0.14173874933099
0.0901762363329294,0.107483675487071
0.11972114667041,0.000389222291975136
0.119994345565482,0.0174616743634561
0.124685202991706,0.0111423664146652
0.0718595943356586,0.229112900765641
0.0818514015106303,0.140899141116315
0.107857679051278,0.0383657490702129
0.120780412689218,0.00989820579097984
0.109734059578062,0.0433569744729092
0.0383246662060056,0.435802639348666
0.0925475533021798,0.107138833896126
0.0893590946208672,0.102252379706032
0.0932899157073292,0.099371645088201
0.113791655421272,0.0237157698780574
0.133338058418768,1.18840837890427e-05
0.0726605321637346,0.223685187551758
0.108499849410453,0.0337973630246737
0.112391100012811,0.0305485957933366
0.104242481318187,0.0446040434105147
0.0757683178331023,0.201464997312649
0.0866151554763515,0.105133964579942
0.0962447846582565,0.0812817042964577
0.0674060685669553,0.181028240791282
0.0720651903730909,0.197680020556769
0.0891488257772844,0.155680445386518
0.103289785544712,8.66746664306711e-05
0.0839051884148326,0.15779217398178
0.0752132155031426,0.174145711973985
0.104670157883094,0.042771095897186
0.10172570101981,0.0720201630648476
0.125843049632789,0.0056930455010699
0.0809060057407041,0.139469393420487
0.0913760215923456,0.0941445451090911
0.079086328604013,0.227344599674525
0.0715716810988176,0.189322700403045
0.0955727555135456,0.0795994401518154
0.0772828697980735,0.153036525433188
0.121976499679313,0.00685435015540144
0.0994295430052187,0.0657992109283591
0.106518197903276,0.0419347619139992
0.108181910462097,0.0340240831776579
0.105970844785142,0.0387422055260548
0.0635652621468814,0.271880752084541
0.0849870576768952,0.132411064210486
0.0838686626194522,0.135491141326958
0.0864685214233452,0.127279394946397
0.0799529836364919,0.159076979015872
0.0668610175328502,0.174768574261836
0.114224659313802,0.0195894838012212
0.0626749606129376,0.257636484339271
0.0998067967286181,0.0657695654052927
0.0729167466858136,0.166373621469753
0.0933653012279477,0.0899849636207839
0.117556929589282,0.0310171332983839
0.0643760114706255,0.355326853251944
0.097975535901681,0.0984766552937865
0.0776283143671287,0.188910590338362
0.11122357953459,0.0343571924645857
0.0635448444764082,0.226198127140266
0.118048621029664,0.0155675877949364
0.128428816167299,0.000513174791529106
0.0896863914538793,0.0898293094072199
0.0571797269822679,0.427999528659622
0.0916586004017345,0.0732204369021661
0.114771923811981,0.0204484016911318
0.0918099391493092,0.0949004062527525
0.12231163855443,0.0124344848158392
0.108175952223597,0.050370435420644
0.0990266272296436,0.0710574739406832
0.102428613130217,0.0443393852035045
0.122272984072974,0.00436563992048541
0.100597922258216,0.0655402044662595
0.121490595292898,0.011530284567203
0.0939693164220597,0.0695276105085569
0.0965365362070468,0.0939986068541219
0.0793106861785161,0.128689274491612
0.078591773666061,0.156467851592684
0.0678212867247165,0.181624877806878
0.0817084490246004,0.183852166954165
0.105933160007533,0.0397635329191786
0.110530414543607,0.0261141618758782
0.106806410784335,0.0331087284388438
0.0733505598407633,0.20662443608742
0.0943300060530285,0.0841848871189038
0.0866384475070365,0.106600105881716
0.0828824191558843,0.0735731070697872
0.085824353950724,0.131570799241161
0.113655195235454,0.0210363035148928
0.104885967276137,0.0434637813341981
0.100239614681241,0.0678543863252485
0.093949811651089,0.0896605697642475
0.0963559605927805,0.0840949357667299
0.0766843143778723,0.218084503494671
0.082407207217599,0.272391151568284
0.111078167514737,0.0257100565267278
0.106019314529908,0.0507651381161535
0.094011343237873,0.0945913492238726
0.101538605906638,0.0608976148405307
0.0889268271215062,0.0912285691064394
0.0765128787716078,0.133691581307725
0.105982323989482,0.0380118157048796
0.0960074803568769,0.114750564441416
0.0968544771144709,0.0915024420459291
0.0915050952652938,0.0957137452796486
0.122839534114263,0.00120937310277563
0.0958556591204053,0.0460456702535141
0.0825098114011801,0.138712062354493
0.0870942266075127,0.110312251137687
0.0890671366281427,0.127639997560664
0.097256728196145,0.0704183874070281
0.11705954656963,0.0220318405028599
0.109240777558188,0.0466838246143514
0.0925571219996995,0.0905663527988214
0.0719911145745303,0.157852422844065
0.0944107752789767,0.0688780686315848
0.0787031598027895,0.154512851547419
0.0814705844356736,0.147658891350255
0.100771412472162,0.0822773086803913
0.0591333087225977,0.266999470839664
0.0974840834341227,0.062980272150196
0.0606316518318024,0.276033950772725
0.100586144784564,0.0684886380874194
0.105914029718874,0.0414538727154201
0.0729337813805269,0.219662672802411
0.112191134682032,0.0354791358568688
0.0814811311845403,0.12349273324524
0.103257556840427,0.0667603540241498
0.0870576502956115,0.11317243365604
0.111716734109441,0.00174297341718902
0.0931637017274749,0.107598502555078
0.097419598771555,0.0715056220256221
0.103378607472681,0.0520489925519519
0.0918735638898384,0.101167194204942
0.0861551510491646,0.161395547593904
0.109761834929662,0.0337710373855187
0.0936048809061549,0.092100332449879
0.0799193127463069,0.146020039545745
0.109390645194664,0.0361181749576105
0.0677437113115763,0.170134286348987
0.0818677085556329,0.137877567319188
0.107680386102218,0.053909569215621
0.0676511730877607,0.256581796138852
0.0884732449510463,0.106665249168596
0.114189460753247,0.0221994514415585
0.05786753079744,0.317614554408505
0.0826372656547335,0.147958359866019
0.109974358425078,0.0341003136937071
0.0849236812500055,0.10824290535901
0.0731644908606978,0.195101604626341
0.0786883394166233,0.166573864850215
0.0806120075258404,0.186917448526452
0.0865822059693696,0.131659537027059
0.100165831348872,0.065469721794716
0.0864042726197155,0.0947133815257079
0.0812747674480129,0.145239608699583
0.120309268873925,0.0194022382950563
0.0909088713327244,0.100885184118044
0.099595061554454,0.0682795872321843
0.0971148257976249,0.0676769501666448
0.0466894495331057,0.2777735218461
0.0854043906691878,0.131540046567331
0.0994062402285321,0.0634728628454049
0.125661533394998,0.000776969691971631
0.0972758171747249,0.0845420473709699
0.0972639617154982,0.0731466880088341
0.0958098979257249,0.0799148444639714
0.10245643787771,0.0520693563102495
0.0703878631642801,0.20576213700832
0.156908840632883,0.00393764591478991
0.13220472402648,4.90257897343571e-05
0.106333132294181,0.0405641162937355
0.10002704592235,0.111814357631988
0.107471622670146,0.0300846490630547
0.075508046453277,0.176749138997547
0.109070789062885,0.0293259379888345
0.0900804776770529,0.10230411237761
0.100273078635887,0.0798140458499158
0.0912873937350641,0.10228750860816
0.089629508677519,0.0797214766676743
0.0896717892434364,0.111550299886697
0.111880923995186,0.0223718591369809
0.0674567228890456,0.329653891841275
0.134220236198995,0.00283371824607699
0.126976853883009,0.000779220828270351
0.0750290068834558,0.213388022537181
0.0810474886569663,0.181734592079079
0.0541433890770512,0.303083738710542
0.0985214738534818,0.073939762620769
0.0626815828674325,0.279282234308106
0.0794885291993776,0.168827919716226
0.100411963995021,0.0603392583420651
0.100861848951383,0.0657360760547712
0.0565788617336734,0.324621709836577
0.102813755891536,0.0317669775092113
0.0637714748168345,0.306273247398964
0.0923118827721565,0.0915658756977585
0.116786374253716,0.0101460576833202
0.0706102247334287,0.314422929751448
0.100464049250967,0.0542050058264486
0.100318376375865,0.0626695273904161
0.101807441087624,0.0486275333484719
0.105486443853934,0.0216291694594263
0.11091881770036,0.0513933004620772
0.08594543054193,0.118199024612168
0.103942523971013,0.0682665960887823
0.111168619492893,0.0192707991817164
0.0654108427788993,0.202561275989384
0.0757505865149569,0.0961399340083193
0.113025943018974,0.0183552922898597
0.135567370365763,4.01622215083284e-06
0.104187543976961,0.0514954053078569
0.096594927302058,0.0690574694906361
0.089850619531393,0.100130513011636
0.1193182904981,0.00766473948551627
0.0742481845124145,0.214986903328724
0.0767479949275775,0.193493178695743
0.128360730914855,0.00259354867770893
0.0872970300676853,0.118240838192902
0.0866678014214261,0.116649311598653
0.0838713405654768,0.139837926510725
0.113425888346455,0.0145699050967637
0.117909308720372,0.0283658272459139
0.117014811712265,0.0326970928313925
0.0802871758254021,0.184629557962204
0.0809705324832822,0.109606109381336
0.103856898876344,0.051417282430296
0.115894501919562,0.0346529068612303
0.100701868327384,0.0627494445045764
0.0949669233304236,0.120001127973028
0.0762714354698624,0.152753063089026
0.109225121414013,0.0392962716022406
0.102879459936745,0.0408158959925985
0.0906144890685831,0.0852707795709301
0.0688652463778365,0.156322050421392
