IC_COOP2,IC_TMPavg,IC_TMPsd,IC_TMPcv,IC_TMPprd_Ent,IC_TMPprd_Fix,IC_TMPprd_Dym,IC_PREavg,IC_PREsd,IC_PREcv,IC_PREprd_Ent,IC_PREprd_Fix,IC_PREprd_Dym
0,0.856723686581215,-0.324897352018792,-0.358149681569202,0.000498760328108217,0.00780786048979836,-0.000939352002870672,-1.99752037276229,-1.45332537477328,-0.0239370427058674,-0.030440459647344,-0.000941535078639792,0.00213005256223382
0,0.847487752995977,-1.2788991610538,-0.175902194607999,-0.00766753155983588,0.027512907361764,-0.00969717226685125,-2.03437653533175,0.00202964070701546,0.0166881569243487,-0.00676546902338459,-0.0121778442420923,0.0045103126822564
0,-1.8845844462225,2.13739629769498,1.28649648782096,0.00271533362237262,-0.0364426354581585,0.0141483172955204,-14.8990355859585,-2.78950510395215,0.0807454471916063,0.0274391608155547,-0.0291541083665269,-0.000857473775486085
0,-0.209965436503257,0.135427706544601,0.475571713679878,0.000699884788344192,0.00104982718251629,0.00139976957668838,-0.956392563272336,-1.45261087820837,-0.0174971197086048,-0.00104982718251627,0.00524913591258144,-0.0122479837960233
0,-0.680316889605893,0.897200617695716,0.14533702698433,-0.000747874924447666,-0.0344022465245926,0.00174504149037789,-21.2376535211818,-5.38968528885284,0.05658920261654,0.0650651184269469,-0.0137110402815405,0.0196940396771219
-0.0249235967565894,-0.994336398219166,0.365887775577769,0.175664545977422,-0.00295960405161629,-0.0154464808286974,-5.2633442707824e-06,-2.98054755909956,-2.25245287952311,-0.0130400796182118,-0.0230640419931755,-0.0176378536179262,-0.0211619961607027
-0.0175850998183496,-0.283649301319513,-0.109031749810301,-0.0892237213704524,0.00354805756648596,-0.000876914724291523,-0.000416420299249221,-2.19072573642166,-2.35798820675242,-0.0204683469792617,-0.0229477108820604,-0.00422095143926424,-0.0153810533377442
-0.0356619793679745,0.0168917506181694,0.0264788431154505,-0.0383997478086123,0.000197606478889607,-0.00291432691608694,-0.00115421716538369,2.33526618450571,1.98086684358813,0.000130545360896112,0.0124128785373357,0.00480894717747721,0.0048354978653951
0,-0.0366002142534293,0.201658266266106,0.131031557326927,-0.000365264826627007,-0.00139190563206636,0.00123446120557647,1.46373693059368,0.790511075709744,0.00646849363182935,0.0128664713824384,0.00695005474394415,0.00577621042224991
0,-0.650112074118813,-0.201955749268497,-0.12350849401777,-0.0010605623139979,-0.00212319507750456,-0.00336755914616832,-2.13559241520358,-2.88753757931253,-0.0259145221852403,-0.030092129181857,-0.0076403829210467,-0.0258476523181462
0,0.396142249065494,0.560498458603855,-0.00988194546318512,0.0132038126603443,-0.00983769169636238,0.010331354403082,-5.58758650961285,-1.34419084532756,0.0225708758408536,0.016778894430681,-0.00416297830125931,0.00573630679024555
0,-0.377495002454408,0.47507973227974,0.069211427373672,0.00831033760963538,-0.00796333618572095,0.00837972936530607,-1.96268946148213,-3.85446098394929,-0.0359886369056558,-0.00625192632435974,0.0111966904429974,-0.00456021020307373
0,0.271306402183028,-1.00012205498495,-0.144582862296737,-0.00962850425606625,0.0114920857249823,-0.0153745471185574,2.38942204006186,-0.674616491747609,-0.0307490942371148,-0.0321467803388018,0.00496955058377611,-0.0172381285874734
0,0.147710550884577,-1.07700763873322,-0.150812084761419,-0.010079985099735,0.00697845122289344,-0.0143445941803921,-7.35451220546046,-5.23151226676244,-0.0178338197918387,0.0298522635645997,0.0279138048915737,0.0538891511101215
0,-0.398144407011566,0.775716786495779,0.112460888304954,0.00262478034765815,-0.0176653245670569,0.00471839991567591,-9.53139890296329,0.626423870865821,0.0754569276176435,0.0156186095504474,-0.0159635042419498,0.0358164733440721
0,-0.634357426948782,0.761331224334965,0.0815132463445155,0.0275754298568444,-0.0151209738512392,0.0192671562376042,-4.56616541801219,-14.7636689423029,-0.155108810036029,-0.0576791517283544,0.0255971907728793,-0.0404156732835273
0,-2.98851949837373,3.19473776436539,0.488123023224926,0.0740411327363652,-0.049909207992661,0.0751380384065335,-19.1947523222764,-44.8831862119495,-0.426147852860413,-0.0224865662384516,0.122853435058858,-0.0696535100556917
0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2433537240606,0.162815049978339,0.136129561100149,-0.0243622612351907,-0.0262469097978502,-0.018347748664678,4.51602482343268,3.52694891869806,0.0132093852833701,0.0152502921753586,-0.00229202276387712,0.00913890411933626
0,0.67872350304203,-0.107294126575592,-0.0978240346524879,0.0130969356383352,0.0117872420745016,0.00977232889937316,-2.73453941562562,-1.90096983507497,-0.00433206332652624,-0.00181342185761563,0.000201491317512849,0.000402982635025697
0,1.28067756714421,-0.202452368859817,-0.184583333486274,0.0247124957293673,0.0222412461564306,0.0184393237365279,-5.1597790121709,-3.58692370705717,-0.00817413320279071,-0.00342173017791239,0.000380192241990267,0.000760384483980533
0,2.19940206987699,-1.00534438717261,-0.348233263506369,-0.0141525067429523,0.0293637656852096,-0.0108056114150683,12.5138255528539,9.20778180159506,0.0237761208956609,0.034156639439458,0.0237784831843513,0.038027364632886
0,0.412333734103891,-0.289532434001561,-0.0135946544486569,-0.0241557909624895,0.0139317119969707,-0.00775232361121758,14.3556180402334,-1.05072073061024,-0.0897696603675774,0.0505586322470711,0.0810061641114184,0.0478621718605607
0,1.1741186841507,-0.0277836717060163,-0.386926654777843,0.00213056427172405,0.00132699621566969,0.00161131396557766,3.03940595237452,3.36227957755539,0.0181621904702534,0.00514311094601031,-0.0101485345190217,0.0353585837601669
0,0.319210640088695,0.183062561853509,-0.14536040084895,0.00253816011131375,0.000577102317282407,0.00232956563670724,0.904886773511461,1.54555637385469,0.0271463933645249,0.00632431760545168,-0.00908886299953526,0.00657500945725663
0,-0.514874295496264,0.469995863063287,0.534380726614548,0.000204612913828154,-0.00668402185171993,0.00375123675351629,-4.07923125438284,-1.86047702113486,0.0233940764810198,0.0112537102605489,-0.000136408609218782,0.00968501125453297
0,0.488277435783599,-0.847850891478465,-0.287628084226908,-0.00506225428239359,0.00859049211557698,-0.00874389376049801,1.96983052243079,-1.06767544865028,-0.0394242227447015,-0.0339017635275449,0.00736327895620885,0.00153401644921017
0,0.634985545065706,-0.102943979680781,-0.0145476267327516,-0.00146293134463999,0.00854114354845888,0.00123912110332345,2.3804744909156,4.30651710135944,0.0350640102585129,0.0247634117869352,-0.00514927251629975,0.0155101754697155
0,2.29678314040801,-0.235177325100144,-0.0974202544920145,-0.0123989414808018,0.0110302271614926,-0.00322050428072775,1.42547570725712,8.88327798274539,0.0884028425059767,0.0546680601653536,-0.0152168827264386,0.048629614638989
0,-0.481873877376132,0.626436040588971,0.0346152294342544,0.0266462557515484,-0.0148173104412816,0.0127005518068128,-7.28849803933123,-8.0537685432986,-0.00672382154478323,-0.0129495822343973,-0.00385997162756075,-0.00473157812410673
0,0.237214366807725,0.300085816872212,0.0162000055380886,-0.000771428835147075,-0.0113142895821571,0.000771428835147075,-3.78051557811076,-0.657128796072783,0.0138857190326473,0.00475714448340696,-0.00745714540642172,0.00128571472524512
0.00840907714022495,0.929307405200086,-0.30499656798247,0.131786758367486,-0.0103729776243444,0.0112310093364397,-0.00510323074038356,4.71547539915073,3.29590265354957,0.00538758273296909,0.0219153748020984,0.0101161157181149,0.0178085458926384
-0.0129744445616514,-1.08351178230123,0.514690260804216,0.198285614222083,0.012507603009274,-0.0140968405150222,0.00744266843841394,-4.77093377247536,-3.2138039139271,-0.00635265136209516,-0.0097490520092741,-0.00700272506925711,-0.017312774388254
-0.0608347662099862,0.769979868915354,-0.446212795698137,-0.6069324002148,-0.00465588504044476,0.000534899855191394,-0.00842554860808735,-6.17240659925963,-4.08672220320278,-0.00495325515185738,-0.0141984858071317,-0.00625508261263129,-0.025896695682557
0,-2.77166691008736,0.544695934316462,0.623056490390099,-0.0101328305267635,-0.0225174011705854,-0.00180139209364684,1.73924406641602,-0.567213335487047,-0.0445844543177592,0.0400809740836421,0.0321998836739372,-0.00472865424582293
0.0804997761811988,0.067293807403404,-0.664101783513688,0.768281199932767,-0.006043264987159,0.00530584519095823,-0.0104292707185513,-5.47944651196633,3.99332015134386,0.107017787308694,0.0711423414023483,-0.0301041997649048,0.0256011405806899
0.119686109805288,1.88062784337049,0.358938643306058,-0.602021132320597,0.00514650272162739,0.00406932773337978,0.00359058329415863,-3.23128559252316,2.86265237432287,0.082344043546038,0.0523028299849107,-0.00885677212559128,0.0220222442041729
0.237726041118788,-3.48435058467807,1.81218561144852,1.72731741476911,-0.00261498645230667,-0.0351834540855806,0.0137881103848897,-8.84388418170114,-11.1274805326882,-0.0584806061152217,-0.0320930155510363,0.0175917270427903,-0.0646614831843102
0.00437222467680861,0.437022075685814,-0.252010035886027,-0.183303930065865,-0.0236454356130369,0.00550635389285351,-0.00921186746045262,-3.35632948084497,0.144507541867462,0.0187056384738156,0.00670561484568991,-0.0117563637811546,0.00528511649356422
-0.0813527749816394,2.23638778424527,-0.299134153607488,-0.0278226490437207,0.00911151079794362,0.00398628597410034,-0.020989015945263,9.44245388656892,10.2967393766511,0.0261955935440879,0.0803765416818597,0.0180603160459239,0.0423034429904525
0.214512837370356,0.0308898485813314,-1.01915049034656,-0.0729343647059212,-0.136001138892806,0.024668976297591,-0.0317478999308128,8.88683782657913,6.59519718495161,-0.00858051349481426,0.0411864647751084,0.0270286175086649,-0.037325233702442
-0.0530921871741166,1.03775081529412,-0.342552264152547,-0.328446078965473,-0.0213337861113443,0.0145394951505728,-0.00817016129306708,13.7326865116938,7.62124752210288,-0.00796917909140262,0.0582174960330694,0.0466227934347752,0.0409213528787283
0,-1.11412269786267,0.424978205934942,0.0492550468493965,0.0144669704368483,-0.0158389176346897,0.00760068601999788,-12.8935231614176,-6.79748245564837,0.016178392030383,-0.0370742858512745,-0.0395294554486698,-0.0222389566459675
0,2.94382067875824,-1.12291010052384,-0.130145472959687,-0.0382257419337021,0.0418508063354216,-0.0200831171659483,34.0682585297335,17.9608309343506,-0.0427477916924817,0.0979605294358962,0.104447767371661,0.0587614816339348
0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.915296221915423,0.307471995044683,0.0831811524897289,0.00557103604644979,-0.0116350409138839,0.00904550585845391,-9.06110723463371,-6.55675431322596,-0.018495404410918,-0.0339764326326145,-0.00850587824274862,0.0257820997677434
0,0.754903687644302,-1.24960989818593,-0.131740322339469,-0.024517162406344,0.0286895328249054,-0.0206920349378573,-0.0211550813663916,5.64336514370088,0.0517180777106756,0.0900234768038549,-0.0010249204399949,0.0535820771967351
0,0.531008442338505,0.142832892157621,-0.0412395609804312,-0.00392757723623152,-0.0104735392966175,-0.00235654634173893,11.8659963461027,5.25300363421848,-0.0805153333427466,-0.0234345441761815,0.0128300856383564,-0.0240891403822201
0,1.06856960264516,-0.481792798240612,-0.142689529504509,-0.00197153063218665,0.0118291837931199,0,-14.1654475922611,-0.0448523218822459,0.221057872133928,0.0495347071336895,-0.0704822201006726,0.062596097571926
0,0,0,0,0,0,0,0,0,0,0,0,0
0.110977513463535,0.380037212907267,-0.186407523044096,-0.545009052911572,0.00234937535078143,0.00676941247551595,0.00117370479249637,-1.76106176957295,0.244332657794301,0.00278018517134678,-0.00656844712774716,-0.0108611754314151,-0.00574424420882196
0.0375286034530143,0.316057197964962,-0.125042986597378,-0.0134069853044766,-0.0055616604032072,0.00109000205395502,-0.00279602484204964,-1.57302150372995,-0.388712218515043,0.0168345583786913,0.0199134235628592,0.00179254226793228,0.00699906657489662
0,-0.891614987751214,-0.241236626914596,-0.0081822697731721,-0.00833580816043907,-2.06013869052599e-05,-0.011439794534053,3.41411723717311,-1.22761799580558,-0.0599201850061754,0.0127247664661505,0.0191882249009173,-0.017977022597891
0,3.47010926342697,-0.325754427970579,-0.0601891565311282,-0.00972611662915189,0.0148006122617528,0.00958515841713517,4.74944599569048,15.2209496499866,0.200583535699755,0.0986707484116856,-0.0108537823252854,0.0383406336685407
0,0.91773177973597,-0.180909840443062,-0.0356210073430526,-0.00981681304729797,-0.00645104857393864,-0.0157069008756767,-8.76725549235542,-4.63241383683352,0.0316942821241334,0.014584979384557,-0.0109387345384177,0.0807783473606233
0.0620153744501629,0.467285846481978,-0.119999749561065,-0.0179844585905472,-0.00279069185025734,0,-0.00644959894281694,3.02008672034848,3.27590013995541,0.0135193516301355,0.0114728442732801,0.000186046123350489,0.027410795506972
0,1.37366180901886,-0.14413581811309,-0.0319746702226611,0.00224821900003086,0.00599525066674897,-0.00349722955560356,7.31645403243377,11.9135622832746,0.0804362797788819,0.0202339710002777,-0.0197343667780487,-0.0664473615564677
0.149160009916361,0,0,0,0,0,0,0,0,0,0,0,0
0.110285227390057,0.696671914283991,0.0692794191726262,-0.41725108072334,0.00466618234211039,-0.000451645740051165,0.00278891663414509,-3.22826111958492,-0.949563982553674,0.00778260031650219,-0.0162717755400643,-0.0158544041796984,-0.0144175993761132
0.010241912172138,-0.0600455817776773,-0.120932492389106,-0.762835282016964,0.00386654484784797,0.00567679068408389,0.00160475735933181,3.37978388262415,-1.36316440987427,-0.0411344840362898,-0.0249196965577827,0.00873890447066713,-0.00702057626531624
-0.0462431581131559,-0.411136469126903,-0.429768256537455,-0.231966332740846,-0.0038063786632677,0.00827308771421753,-0.00839763316205529,9.25540941547669,1.16433966196227,-0.0505605914411003,-0.0132492352118352,0.0282140498021772,-0.0132937052560894
0,-0.18009908783213,-0.0843570682320274,-0.00271070270668469,-0.00390341189762595,0.000325284324802163,-0.00552983352163676,-5.65181514343757,-3.10006804347287,-0.00824053622832145,0.00162642162401081,0.0129029448838191,0.027432311391649
0.0486663468524486,0.710197075506637,-0.207188730144854,-0.340565307756989,0.0020919050899834,0.00700447566320537,0.00137574783065611,-5.93153985917084,-2.25286163061729,0.0610285128160414,0.00977681435104697,-0.0138383013657182,0.00443089200438027
0.125643223511113,-0.986676234232767,-0.17275943232778,0.00879502564577788,-0.00502572894044451,-0.00125643223511113,-0.00791552308120009,5.52189403008989,1.49528000300575,-0.09372984473929,-0.015579759715378,0.0188464835266669,-0.0162079758329335
0.0378621989836141,-0.253889235065462,0.314518627500393,0.358184047175081,0.00028665290518221,-0.00599772071528402,0.00471497788772453,1.4346292203882,0.838562110327988,0.00273773341757058,0.00555767129923651,0.00376114957530384,-0.0348547946553136
-0.0586319431033911,-0.720003812711594,0.515165024514832,-0.390721885149019,0.00343398002367006,-0.0131176876951606,0.00303957929755657,2.94803292205618,-1.76865017866892,-0.0419411564537121,-0.0103298977998173,0.0217516618519751,-0.00246990041946778
0,0,0,0,0,0,0,0,0,0,0,0,0
0.0248814003176398,0.266079801321683,-0.284095841180133,-1.3248532396214,0.0117295796039466,0.0116177134502281,0.0053750757394126,-7.17223123552349,-4.63162289657659,0.00232693639350389,-0.0437942443354377,-0.0207127387785772,-0.0183671189745854
0.0915511695563531,0.197109668054829,0.0306696418013785,-0.00251765716279971,-0.000595082602116306,-0.00178524780634887,-0.000686633771672637,-0.259913770370486,0.0969984641449564,0.00796495175140273,0.00114438961945442,-0.00288386184102512,0.0140531045269002
0.142784741280718,0.307415547977386,0.0478328883290407,-0.00392658038521975,-0.000928100818324676,-0.002784302454974,-0.00107088555960538,-0.405365880495958,0.151280433386921,0.0124222724914225,0.00178480926600898,-0.00449771935034262,0.0219174577865902
0,0.851893782967891,0.0402677417753131,-0.0199688391590691,-0.00148528555728613,-0.0034656663003343,-0.00346566630033431,-7.98126445794133,-4.23091842579384,0.0264050765739757,-0.00379572975750901,-0.00973687198665354,0.0361419485606292
0.0804429778448723,0.218767549274876,-0.240830548875314,1.48462320554199,-0.00983304972048021,0.00849674595656693,-0.00643196674835985,-0.887871653860061,0.528956871046934,0.00938163931821818,0.0119231544728725,0.00156730097554795,-0.000995778634802029
0.144267364132456,3.34274276876135,-1.24790904129039,-6.85582603205871,-0.0171180961043183,0.0287858200641979,-0.0140524370183803,8.16097569464379,9.92414541682981,0.0641486603613723,0.0278145505418022,-0.0245899548702803,0.0391004200469556
0.145852997418786,2.00387835362664,-0.59572723315383,-0.0785189812099413,-0.0315088054193548,0.0214963156525884,-0.012547493737629,17.4399321000314,14.548690722382,0.0381470030311635,0.0508626003089242,0.000402426320763865,0.0239566298686526
0,1.2353990752337,-0.886960467614505,-0.0559736931511129,-0.0484915920361587,0.0318226072737292,-0.0187526078577333,25.4522137902602,18.7944697399207,-0.0151536225112996,0.0198891295460807,0.0179949267321683,0.0212150715158194
0,-1.49599847246702,-0.0196919248831611,0.00117563730645738,-0.0114624637379594,0.00470254922582953,0.0129320103710312,35.620046929699,8.86459920001527,-0.0952266218230479,-0.0508463135042817,0.00117563730645738,0.0584879559962547
0,-2.22133348532728,0.766927546394019,0.0802598595063508,0.0224295230270273,-0.00918799738456542,0.0172950539003584,-22.592745098212,-13.2120700037879,0.0924204442800403,-0.0256723456333445,-0.0383734008414202,0.0418864586649306
-0.101621768728824,1.45756823355481,-0.134736742425942,-0.0705420194139248,0.00213447540048791,0.00421730340224622,-0.000218839360667604,0.0214200829059249,4.29872461007968,0.0728230515024954,0.052926736198412,-0.0153389315344963,0.0572228552310731
0.225891221236069,-0.0147958749909621,0.648646641779371,0.0840315342998176,0.00745441030079025,-0.00937448568129687,0.00553433492028366,0.687274040610738,0.494024100843281,0.0072285190795542,0.0156994398759068,0.00338836831854103,0.00530844369904762
0,-1.41298740815608,1.43042657099551,0.283178787059198,0.00498261795412079,-0.0278196169105077,0.0112108903967718,14.0854457381366,3.91467683928756,-0.0597914154494494,0.00705870876833777,0.0398609436329662,0.0012456544885302
0,-0.638126053142624,-0.27805310246324,11.1037035652423,-0.00833771506688935,-0.00639871156296157,-0.0108584196219954,-5.9959805351958,-0.147170365948117,0.0430458777871961,0.0296667536100946,-0.0188083339880992,-0.000969501751963878
0,-2.13172781177279,-0.311340744060469,0.117311536997947,6.91435760632485e-05,0.00438977740947905,-0.0053529536414405,11.2193639512016,3.23813868999569,-0.0508002702894569,0.0303237624805581,0.0381449591935328,-0.0524875751187756
0,1.0051721148972,-0.152108920455046,-0.0993991249177157,0.00651193278200115,0.0124095322826814,0.0077405993446429,11.2990634433659,7.13253226279149,0.00688053275079365,0.027767864315703,0.00749486603211453,-0.00786346600090706
0,-2.88891985186971,-0.498534594766491,0.167122392563767,-0.0179396918571275,-0.0198280804736673,-0.0267521720676463,-8.33282950191769,-10.4852777933369,-0.0459507896691337,-0.0276963663759162,0.00472097154134935,-0.00188838861653974
-0.0238673470306655,0.135503180453634,-0.21991518230829,-0.742381724040421,0.00331513349893625,0.00682052983188671,0.000898782429203504,0.992413882791492,-1.85749211621458,-0.0344778114227907,-0.0264711641715376,-0.00075892217183035,-0.00479704266048051
0,-0.659897370442591,-0.289019758176326,-0.00596685952364028,-0.00261050104159262,0.00671271696409529,-0.00540746644329899,14.5311675836652,4.18109034683081,-0.0525829495520799,0.00335635848204765,0.0344959066210453,-0.0527694139121937
0.0127377852736295,-0.903746536851395,0.391871863575463,2.76254902872693,0.0084152134966193,-0.00576732821859957,0.0130276350547702,-0.778030351553308,-2.11534411773648,-0.0364236907921376,-0.00510606521039286,0.00965766984449712,-0.00683662438393104
0.00575319074939396,-0.667792475073424,0.232647195650982,5.16894079957953,0.00387456122221302,-0.0020330341887299,0.00802857154660624,-4.49228326284667,-2.97429845976337,0.00480146922449403,0.0125383080121507,0.00811873409357391,0.0154586987327796
-0.0430467813797055,0.450170979735511,0.0423892478439183,-5.8487727964634,-0.001476654917764,-0.00983266450348878,-0.00784498040658723,-0.142576725791009,-1.18733172553759,-0.0332297164042962,-0.0341011939266235,-0.00891359637293331,-0.0288270363929003
-0.155284310315619,1.58158223502643,0.0453563436948417,-20.9502894358173,-0.00663954475217771,-0.0173984275257061,-0.0178732954289365,-0.455988110243484,-2.84157076565525,-0.0265521099600722,-0.0801075691936736,-0.0219990407865948,-0.0531363927423848
0,0.552764449707095,-0.595733620445342,-0.167576726370845,-0.00059061653268174,0.00712177651502215,-0.0110344908209867,3.7126524130574,3.88243181777886,-0.0115902151172156,0.00444459805500866,-0.0172051885709105,-0.0152251897537359
0,0.972722429963891,0.176177009691472,0.00130633584968716,0.00302759599388893,0.00764470172048834,0.00798295356510386,0.406225466409987,0.13802655498721,0.0508325682742119,0.00219119367520335,0.00622847290664722,0.0267618233063675
0,-0.155977072173372,0.439229431853459,0.34508681705558,0.0120015022567406,0.00458467362352656,0.0164250285781096,1.97891313231012,3.69616486782701,0.0588572425371984,-0.00449881050962985,-0.018001349178722,-0.0156990365939199
0,3.24473475447021,-0.871419130241188,-0.492297296218759,0.00403520962053492,0.0286007393129686,0.00683644869124244,-15.2327184112678,-9.28197400122603,0.215385279908298,-0.037533213211506,-0.0230602124716417,0.0571899159243411
0,1.57337639615014,0.226850503361224,-0.892098682993986,0.0145643608034464,0.019136240910696,0.0219117308591217,8.84422623950296,7.61412912206044,0.0512554723785647,0.00265464324626516,-0.00712844339919899,0.0268307486690525
0,-0.375535910718104,0.437314340140246,0.0984381567715429,0.00622310186486765,0.0143697079425126,0.0253449966860064,-5.16030921365489,8.60858653063137,0.169042076111132,0.104774405943044,-0.0213848409538179,0.0809003242432795
0,-1.03691373907772,0.300264596258026,0.162810136637685,-0.00133450931670234,-0.00453733167678795,0.0016014111800428,-5.89239243696749,-4.5343957562912,-0.0234873639739611,0.000533803726680935,0.0168148173904494,-0.0162810136637685
0,-0.374704204005047,-0.62197569010166,-0.0314160659659979,-0.00832213667973455,-0.00332885467189384,-0.0156040062745023,5.55096919209144,2.06305768290619,-0.084989820841789,-0.0402583361882158,-0.00561744225882082,-0.0571106629646783
0,0.323826028316654,1.1841427807392,0.0833236564089635,0.0140135240324166,0.0045449267132162,0.0306782553142093,-11.7840481076377,-5.20772852556022,0.143733307305462,0.0793468455348994,0.0193159385311688,0.0562434680760504
0.0437943126109932,0.415461876063349,0.107659661979216,0.0661832950102361,0.00165343833675363,0.00369178995149709,0.00271749071550603,-1.07970455698695,1.35908057046591,0.032129405181216,0.0128389037709984,-0.00279119823262932,0.00281325304363863
-0.0656609978225836,-0.189074521539762,-0.156854387651759,-0.0968016114822834,-0.00194164441593913,0.00241377583856954,-0.00410252800551503,4.95154065176093,-1.78318607554341,-0.0670787886460724,-0.0283554267113381,0.0196637842530475,-0.00537027962349635
0,0.357150646113748,0.210784914906185,0.0327205119767094,-0.00362872746893672,0.000374052135198358,0.00255263549132698,6.46570985402078,3.80529363629592,-0.000168898084835046,0.0194276414640304,0.0147621672524477,0.00695880118685542
0,0.0808154314283974,0.771151240740759,0.00962841523890529,0.0150472040962336,-0.017269777663326,0.0122887762496912,-4.8943623974289,-2.52368896678231,0.0039937235003171,-0.036021027515862,-0.0261949681277784,-0.00835090493261541
0,-1.61265949445515,-0.327736660963314,-0.0280361938687935,0.0081593899330777,-0.00301126764951977,-0.00297440719155881,-4.41728838026217,-3.67018925298877,-0.00721686880220132,-0.0265140213119356,-0.0247116678477136,-0.0269936215340347
0,3.59858996875183,-1.89266006684513,-0.325561096895407,-0.0356042426974521,0.0459781407495874,-0.0297128931863629,20.0357112503216,15.5292130927847,0.0528940727843443,0.0922124271300918,0.0334270048346583,0.0892667523745472
0,3.14056168316876,-1.24980276184301,-0.0839788417048666,-0.0691590461098901,0.0577354536720958,-0.0228471848755887,46.5347756597092,26.2282594914343,-0.00586616908967819,0.214887036127159,0.165178971735675,0.129981957197606
0,-1.04205987554631,-0.337990857752875,0.0146724713443109,-0.00366811783607773,0.00492575823701869,-0.00440174140329325,6.77826254760464,2.84708826099678,-0.00859387607309633,0.0169781454127026,0.00817466260611605,-0.0120523871756839
0,0.491496698066593,-0.751514306076016,-0.0779679771506018,-0.00466315652814605,0.0173469422847033,-0.00969936557854377,-8.0777062643157,-2.35023089018561,0.0249945189908628,-0.00186526261125842,-0.0115646281898022,0.00540926157264941
0.0833549760966729,0.483562876522996,0.279087809318822,0.124497952507215,0.011094217198872,0.00500452500537948,0.0159305766850502,-3.14287521327304,1.09910880586832,0.0698820184637126,0.0216868743578592,-0.0150689947689556,0.0178178084397704
0.0487207064651504,-1.40342384888601,0.257368959270156,0.291511102312519,-0.000732970696196738,-0.0101633862719332,0.00134231925428461,-1.08281605292319,-4.53486565214967,-0.0689702785292786,-0.00495322040787089,0.0147144455407057,0.00682833172327159
0.154950333877599,1.91171042273325,-0.221739434094954,-0.678539864036634,0.00662761735195411,0.0152746186556577,0.00779334645558412,3.53122913883308,4.43615366079506,0.0463907435178758,0.00701585793880323,-0.0193101261775238,0.0355988634353619
0,0.104578519905369,-0.149592752386375,-0.0144136481782617,-0.00177328794622147,-0.00509251923017447,-0.0126858291537382,-11.7140673592088,-6.91664143085428,0.0570180278092749,0.00636564903771808,-0.0222343027103153,0.00100031627735571
0,-0.794766307481546,-0.4435855684157,-0.00031790652299263,-0.00773572539282038,-0.00169550145596063,-0.0157893573086334,-0.080536319158129,-3.28863701151764,-0.0341219668012077,-0.029671275479311,0.00476859784488927,-0.0366652189851486
0.0844767714878475,1.61779128135397,-0.941491711301437,-0.113737446978036,-0.00857624830757662,0.00612620358130432,-0.0283159279319669,-9.4881781675932,-10.5982905114417,0.0186453541270398,-0.0328691064681378,-0.0178698941134258,0.0101672810135548
